Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Year
3,h,1490000.0,S,17/03/2018,8.7,3162.0,3.0,1.0,2.0,496.0,128.0,1919.0,Glen Eira City Council,-37.889,145.01575,Southern Metropolitan,5051.0,2018
3,t,1111000.0,S,17/03/2018,17.9,3192.0,3.0,3.0,2.0,259.0,182.0,2017.0,Bayside City Council,-37.96116,145.06561,Southern Metropolitan,9758.0,2018
3,h,1200000.0,SP,17/03/2018,17.9,3192.0,3.0,2.0,2.0,784.0,120.0,1960.0,Bayside City Council,-37.95502,145.06185,Southern Metropolitan,9758.0,2018
3,h,1870000.0,SP,17/03/2018,16.7,3168.0,3.0,2.0,1.0,740.0,186.0,1950.0,Monash City Council,-37.9112,145.12778,South-Eastern Metropolitan,5837.0,2018
3,h,1040000.0,S,17/03/2018,3.6,3068.0,3.0,2.0,1.0,1727.0,129.0,2005.0,Yarra City Council,-37.78915,144.99605,Northern Metropolitan,2954.0,2018
2,h,905000.0,S,17/03/2018,6.7,3058.0,2.0,1.0,1.0,390.0,82.0,1948.0,Darebin City Council,-37.73656,144.97799,Northern Metropolitan,11204.0,2018
3,h,900000.0,PI,17/03/2018,6.7,3058.0,3.0,1.0,1.0,403.0,100.0,1950.0,Darebin City Council,-37.73864,144.96376,Northern Metropolitan,11204.0,2018
3,h,801000.0,S,17/03/2018,6.7,3058.0,3.0,1.0,2.0,532.0,124.0,1930.0,Darebin City Council,-37.72768,144.95985,Northern Metropolitan,3445.0,2018
4,h,830000.0,PI,17/03/2018,6.7,3058.0,4.0,2.0,2.0,557.0,102.0,1950.0,Darebin City Council,-37.73316,144.97958,Northern Metropolitan,3445.0,2018
4,h,695000.0,SP,17/03/2018,20.6,3064.0,4.0,2.0,2.0,480.0,232.0,2015.0,Hume City Council,-37.59288,144.89706,Northern Metropolitan,15510.0,2018
5,h,770000.0,S,17/03/2018,20.6,3064.0,5.0,2.0,2.0,589.0,405.0,2016.0,Hume City Council,-37.56926,144.91269,Northern Metropolitan,15510.0,2018
3,h,540000.0,S,17/03/2018,20.6,3064.0,3.0,2.0,1.0,574.0,130.0,2001.0,Hume City Council,-37.58972,144.93601,Northern Metropolitan,15510.0,2018
3,h,590000.0,S,17/03/2018,20.6,3064.0,3.0,2.0,2.0,448.0,166.0,2011.0,Hume City Council,-37.58168,144.92127,Northern Metropolitan,15510.0,2018
2,h,664000.0,S,17/03/2018,23.0,3136.0,2.0,1.0,1.0,352.0,93.0,1950.0,Maroondah City Council,-37.79588,145.29166,Eastern Metropolitan,11925.0,2018
3,h,1165000.0,S,17/03/2018,23.0,3136.0,3.0,2.0,2.0,1044.0,235.0,1945.0,Maroondah City Council,-37.79263,145.29207,Eastern Metropolitan,11925.0,2018
4,h,620000.0,VB,17/03/2018,14.0,3047.0,4.0,2.0,3.0,780.0,117.0,1970.0,Hume City Council,-37.67024,144.94737,Northern Metropolitan,2246.0,2018
3,h,520000.0,SP,17/03/2018,14.0,3047.0,3.0,1.0,3.0,565.0,97.0,1960.0,Hume City Council,-37.66709,144.94332,Northern Metropolitan,2246.0,2018
3,h,1400000.0,S,17/03/2018,24.7,3175.0,3.0,1.0,2.0,1034.0,172.0,1960.0,Greater Dandenong City Council,-37.98456,145.22401,South-Eastern Metropolitan,10894.0,2018
3,h,580500.0,SP,17/03/2018,14.8,3023.0,3.0,2.0,2.0,406.0,144.0,2010.0,Brimbank City Council,-37.77583,144.75692,Western Metropolitan,6388.0,2018
4,h,750000.0,VB,17/03/2018,21.8,3089.0,4.0,3.0,3.0,940.0,170.0,1978.0,Nillumbik Shire Council,-37.67456,145.16981,Northern Victoria,4258.0,2018
3,h,550000.0,S,17/03/2018,27.7,3427.0,3.0,2.0,2.0,607.0,160.0,1980.0,Hume City Council,-37.62496,144.71243,Western Metropolitan,1184.0,2018
4,h,1000000.0,PI,17/03/2018,22.2,3172.0,4.0,2.0,2.0,528.0,209.0,2001.0,Kingston City Council,-37.98687,145.12709,South-Eastern Metropolitan,3940.0,2018
4,h,1160000.0,VB,17/03/2018,12.4,3108.0,4.0,2.0,2.0,653.0,153.0,1970.0,Manningham City Council,-37.77607,145.1291,Eastern Metropolitan,9028.0,2018
3,h,1600000.0,S,17/03/2018,12.4,3108.0,3.0,1.0,2.0,728.0,131.0,1962.0,Manningham City Council,-37.78118,145.11029,Eastern Metropolitan,9028.0,2018
4,h,1310000.0,PI,17/03/2018,12.4,3108.0,4.0,2.0,2.0,352.0,226.0,2000.0,Manningham City Council,-37.7733,145.12795,Eastern Metropolitan,9028.0,2018
3,h,1320000.0,VB,17/03/2018,12.4,3108.0,3.0,1.0,2.0,725.0,128.0,1970.0,Manningham City Council,-37.78278,145.10144,Eastern Metropolitan,9028.0,2018
4,h,1385000.0,PI,17/03/2018,14.3,3109.0,4.0,3.0,2.0,675.0,194.0,1980.0,Manningham City Council,-37.77714,145.14903,Eastern Metropolitan,10999.0,2018
3,h,900000.0,PI,17/03/2018,16.1,3111.0,3.0,2.0,2.0,393.0,178.0,2008.0,Manningham City Council,-37.80344,145.19777,Eastern Metropolitan,4790.0,2018
3,t,800000.0,PI,17/03/2018,16.1,3111.0,3.0,2.0,2.0,345.0,173.0,2013.0,Manningham City Council,-37.80047,145.21536,Eastern Metropolitan,4790.0,2018
3,u,530000.0,S,17/03/2018,25.9,3754.0,3.0,2.0,2.0,315.0,120.0,2013.0,Nillumbik Shire Council,-37.61202,145.13012,Northern Victoria,7254.0,2018
5,h,720500.0,S,17/03/2018,19.6,3076.0,5.0,2.0,2.0,349.0,290.0,2010.0,Whittlesea City Council,-37.62727,145.01607,Northern Metropolitan,10926.0,2018
4,h,680000.0,S,17/03/2018,19.6,3076.0,4.0,2.0,2.0,578.0,216.0,2006.0,Whittlesea City Council,-37.62765,145.03726,Northern Metropolitan,10926.0,2018
3,h,670000.0,S,17/03/2018,19.6,3076.0,3.0,2.0,2.0,691.0,152.0,1970.0,Whittlesea City Council,-37.65801,145.02683,Northern Metropolitan,10926.0,2018
4,h,685000.0,SP,17/03/2018,19.6,3076.0,4.0,2.0,4.0,612.0,207.0,2005.0,Whittlesea City Council,-37.63074,145.03642,Northern Metropolitan,10926.0,2018
4,h,649000.0,S,17/03/2018,19.6,3076.0,4.0,2.0,2.0,376.0,180.0,2010.0,Whittlesea City Council,-37.62918,145.00855,Northern Metropolitan,10926.0,2018
4,h,1727000.0,S,17/03/2018,7.5,3040.0,4.0,2.0,3.0,590.0,185.0,1910.0,Moonee Valley City Council,-37.7536,144.91097,Western Metropolitan,9264.0,2018
3,h,1210000.0,S,17/03/2018,7.5,3040.0,3.0,2.0,2.0,207.0,181.0,2000.0,Moonee Valley City Council,-37.75451,144.92179,Western Metropolitan,9264.0,2018
4,h,1650000.0,VB,17/03/2018,7.5,3040.0,4.0,2.0,2.0,354.0,272.0,2015.0,Moonee Valley City Council,-37.75474,144.91227,Western Metropolitan,9264.0,2018
3,h,2100000.0,PI,17/03/2018,7.5,3040.0,3.0,3.0,2.0,719.0,292.0,2010.0,Moonee Valley City Council,-37.75396,144.89796,Western Metropolitan,9264.0,2018
3,h,1360000.0,VB,17/03/2018,5.7,3078.0,3.0,1.0,0.0,320.0,130.0,1910.0,Darebin City Council,-37.77945,145.01553,Northern Metropolitan,2970.0,2018
4,h,945000.0,S,17/03/2018,13.1,3060.0,4.0,2.0,6.0,652.0,166.0,1970.0,Hume City Council,-37.70811,144.96968,Northern Metropolitan,5070.0,2018
4,h,860000.0,S,17/03/2018,24.8,3156.0,4.0,2.0,4.0,623.0,171.0,1985.0,Knox City Council,-37.8984,145.26457,Eastern Metropolitan,10788.0,2018
4,h,851000.0,S,17/03/2018,24.8,3156.0,4.0,2.0,2.0,722.0,170.0,1970.0,Knox City Council,-37.87574,145.26685,Eastern Metropolitan,10788.0,2018
3,h,1700000.0,S,17/03/2018,3.6,3068.0,3.0,1.0,0.0,266.0,150.0,1910.0,Moreland City Council,-37.77931,144.98197,Northern Metropolitan,6244.0,2018
3,h,1875000.0,S,17/03/2018,3.6,3068.0,3.0,2.0,2.0,560.0,183.0,1980.0,Moreland City Council,-37.77501,144.98491,Northern Metropolitan,6244.0,2018
3,h,1120000.0,S,17/03/2018,3.4,3031.0,3.0,1.0,0.0,209.0,143.0,1890.0,Melbourne City Council,-37.78346,144.9283,Northern Metropolitan,3593.0,2018
4,h,850000.0,SP,17/03/2018,5.1,3011.0,4.0,1.0,2.0,388.0,102.0,1920.0,Maribyrnong City Council,-37.79419,144.89618,Western Metropolitan,7570.0,2018
3,h,686000.0,S,17/03/2018,38.0,3199.0,3.0,2.0,2.0,692.0,105.0,1920.0,Frankston City Council,-38.14291,145.1355,South-Eastern Metropolitan,17055.0,2018
3,h,700000.0,S,17/03/2018,12.9,3043.0,3.0,2.0,1.0,591.0,19.0,1970.0,Hume City Council,-37.68479,144.89602,Western Metropolitan,3285.0,2018
4,h,1900000.0,VB,17/03/2018,10.1,3163.0,4.0,2.0,2.0,617.0,207.0,1950.0,Glen Eira City Council,-37.89042,145.04058,Southern Metropolitan,2403.0,2018
3,h,880000.0,PI,17/03/2018,11.2,3046.0,3.0,2.0,3.0,619.0,140.0,1950.0,Moreland City Council,-37.70994,144.90987,Northern Metropolitan,8870.0,2018
3,h,550000.0,VB,17/03/2018,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,Moreland City Council,-37.6988,144.93355,Northern Metropolitan,8870.0,2018
3,h,665000.0,S,17/03/2018,12.9,3043.0,3.0,2.0,2.0,217.0,134.0,2003.0,Moreland City Council,-37.70864,144.89595,Western Metropolitan,1071.0,2018
3,h,770000.0,PI,17/03/2018,12.9,3043.0,3.0,2.0,2.0,450.0,186.0,2000.0,Moreland City Council,-37.70703,144.89501,Western Metropolitan,1071.0,2018
4,h,1120000.0,S,17/03/2018,16.1,3088.0,4.0,2.0,2.0,771.0,197.0,1980.0,Banyule City Council,-37.69216,145.11166,Northern Metropolitan,8524.0,2018
3,h,808000.0,S,17/03/2018,16.1,3088.0,3.0,1.0,2.0,581.0,120.0,1970.0,Banyule City Council,-37.71636,145.10116,Northern Metropolitan,8524.0,2018
4,h,930000.0,PI,17/03/2018,16.1,3088.0,4.0,2.0,4.0,920.0,151.0,1995.0,Banyule City Council,-37.68286,145.12333,Northern Metropolitan,8524.0,2018
5,h,931000.0,SP,17/03/2018,16.1,3088.0,5.0,3.0,2.0,533.0,256.0,1985.0,Banyule City Council,-37.71897,145.10378,Northern Metropolitan,8524.0,2018
3,h,588000.0,S,17/03/2018,20.4,3059.0,3.0,2.0,2.0,313.0,121.0,2015.0,Hume City Council,-37.61354,144.88646,Northern Metropolitan,4864.0,2018
5,h,800000.0,SP,17/03/2018,20.4,3059.0,5.0,2.0,3.0,870.0,317.0,1999.0,Hume City Council,-37.64775,144.9034,Northern Metropolitan,4864.0,2018
4,h,677000.0,S,17/03/2018,20.4,3059.0,4.0,2.0,2.0,312.0,0.0,2013.0,Hume City Council,-37.62439,144.88629,Northern Metropolitan,4864.0,2018
3,h,703000.0,S,17/03/2018,20.4,3059.0,3.0,2.0,2.0,415.0,177.0,2015.0,Hume City Council,-37.62525,144.87738,Northern Metropolitan,4864.0,2018
3,h,685000.0,SP,17/03/2018,11.2,3046.0,3.0,1.0,2.0,550.0,107.0,1970.0,Moreland City Council,-37.70202,144.94064,Northern Metropolitan,2606.0,2018
4,h,3500000.0,VB,17/03/2018,5.3,3122.0,4.0,2.0,2.0,660.0,294.0,1910.0,Boroondara City Council,-37.81706,145.04341,Southern Metropolitan,11308.0,2018
4,h,3575000.0,S,17/03/2018,6.2,3123.0,4.0,2.0,2.0,667.0,310.0,1988.0,Boroondara City Council,-37.83738,145.05106,Southern Metropolitan,6482.0,2018
4,h,1050000.0,S,17/03/2018,21.3,3135.0,4.0,3.0,4.0,893.0,250.0,1969.0,Maroondah City Council,-37.828,145.25283,Eastern Metropolitan,3794.0,2018
4,h,1320000.0,S,17/03/2018,8.8,3081.0,4.0,2.0,4.0,811.0,145.0,1930.0,Banyule City Council,-37.74724,145.05528,Eastern Metropolitan,2947.0,2018
5,h,650000.0,PI,17/03/2018,18.0,3037.0,5.0,2.0,2.0,666.0,157.0,1998.0,Brimbank City Council,-37.70382,144.75342,Western Metropolitan,5556.0,2018
4,h,640000.0,PI,17/03/2018,18.0,3037.0,4.0,2.0,4.0,650.0,180.0,2001.0,Brimbank City Council,-37.69971,144.74623,Western Metropolitan,5556.0,2018
3,h,550000.0,SP,17/03/2018,18.0,3037.0,3.0,2.0,1.0,474.0,159.0,1995.0,Brimbank City Council,-37.68944,144.74707,Western Metropolitan,5556.0,2018
3,h,482500.0,S,17/03/2018,18.4,3029.0,3.0,1.0,6.0,624.0,112.0,1980.0,Wyndham City Council,-37.89091,144.68096,Western Metropolitan,13830.0,2018
3,h,530000.0,S,17/03/2018,18.4,3029.0,3.0,1.0,3.0,748.0,122.0,1990.0,Wyndham City Council,-37.86505,144.69352,Western Metropolitan,13830.0,2018
3,h,473000.0,S,17/03/2018,18.4,3029.0,3.0,2.0,1.0,392.0,108.0,2000.0,Wyndham City Council,-37.85095,144.67452,Western Metropolitan,13830.0,2018
3,h,475000.0,S,17/03/2018,18.4,3029.0,3.0,1.0,1.0,345.0,180.0,2003.0,Wyndham City Council,-37.87161,144.69305,Western Metropolitan,13830.0,2018
4,h,815000.0,S,17/03/2018,12.3,3166.0,4.0,2.0,2.0,455.0,170.0,1900.0,Monash City Council,-37.9016,145.08294,Southern Metropolitan,3145.0,2018
3,h,615000.0,S,17/03/2018,14.0,3047.0,3.0,1.0,1.0,757.0,115.0,1975.0,Hume City Council,-37.6899,144.91092,Northern Metropolitan,851.0,2018
4,h,668500.0,S,17/03/2018,14.0,3021.0,4.0,2.0,2.0,365.0,146.0,2012.0,Brimbank City Council,-37.72971,144.82654,Western Metropolitan,1202.0,2018
5,h,1080000.0,VB,17/03/2018,11.7,3033.0,5.0,3.0,2.0,547.0,348.0,1970.0,Brimbank City Council,-37.75014,144.87182,Western Metropolitan,5629.0,2018
4,h,1925000.0,VB,17/03/2018,5.4,3101.0,4.0,2.0,2.0,612.0,196.0,1930.0,Boroondara City Council,-37.80166,145.04333,Southern Metropolitan,10331.0,2018
5,h,2600000.0,VB,17/03/2018,5.4,3101.0,5.0,2.0,2.0,660.0,221.0,1915.0,Boroondara City Council,-37.80427,145.03464,Southern Metropolitan,10331.0,2018
4,h,3900000.0,PI,17/03/2018,5.4,3101.0,4.0,3.0,3.0,774.0,115.0,2004.0,Boroondara City Council,-37.81152,145.04885,Southern Metropolitan,10331.0,2018
4,h,2400000.0,VB,17/03/2018,7.3,3102.0,4.0,2.0,2.0,808.0,280.0,1939.0,Boroondara City Council,-37.78783,145.06274,Southern Metropolitan,2671.0,2018
3,h,585000.0,SP,17/03/2018,14.0,3021.0,3.0,1.0,4.0,706.0,18.0,1985.0,Brimbank City Council,-37.74012,144.7718,Western Metropolitan,2878.0,2018
4,h,1480000.0,VB,17/03/2018,6.4,3012.0,4.0,2.0,2.0,373.0,150.0,1915.0,Maribyrnong City Council,-37.8117,144.87925,Western Metropolitan,1808.0,2018
3,h,830000.0,VB,17/03/2018,6.4,3012.0,3.0,1.0,2.0,427.0,123.0,1960.0,Maribyrnong City Council,-37.77916,144.87998,Western Metropolitan,3873.0,2018
5,h,6300000.0,S,17/03/2018,5.9,3144.0,5.0,4.0,4.0,900.0,435.0,1930.0,Stonnington City Council,-37.84802,145.03341,Southern Metropolitan,4675.0,2018
2,h,527000.0,SP,17/03/2018,4.3,3032.0,2.0,1.0,1.0,4627.0,70.0,1911.0,Maribyrnong City Council,-37.77394,144.88112,Western Metropolitan,4918.0,2018
3,h,480000.0,PI,17/03/2018,17.4,3048.0,3.0,2.0,1.0,470.0,115.0,1990.0,Hume City Council,-37.64676,144.91356,Northern Metropolitan,4704.0,2018
3,h,443000.0,S,17/03/2018,29.8,3338.0,3.0,1.0,3.0,603.0,114.0,1975.0,Melton City Council,-37.70478,144.57211,Western Victoria,4718.0,2018
3,h,465000.0,SP,17/03/2018,31.7,3337.0,3.0,2.0,5.0,879.0,169.0,1990.0,Melton City Council,-37.66952,144.55359,Northern Victoria,6065.0,2018
4,h,1535000.0,VB,17/03/2018,20.0,3194.0,4.0,2.0,2.0,604.0,192.0,1940.0,Kingston City Council,-37.97575,145.0575,South-Eastern Metropolitan,6162.0,2018
4,h,720000.0,SP,17/03/2018,25.9,3754.0,4.0,2.0,2.0,553.0,193.0,2010.0,Whittlesea City Council,-37.60786,145.08913,Northern Metropolitan,5812.0,2018
4,h,2650000.0,S,17/03/2018,3.0,3206.0,4.0,2.0,0.0,199.0,192.0,1900.0,Port Phillip City Council,-37.85372,144.96579,Southern Metropolitan,2019.0,2018
3,h,620000.0,S,17/03/2018,17.9,3082.0,3.0,2.0,2.0,604.0,136.0,1985.0,Whittlesea City Council,-37.67145,145.0478,Northern Metropolitan,10529.0,2018
4,h,2300000.0,VB,17/03/2018,10.2,3127.0,4.0,3.0,1.0,553.0,250.0,1927.0,Boroondara City Council,-37.81465,145.10415,Eastern Metropolitan,2079.0,2018
4,h,1835000.0,S,17/03/2018,6.2,3039.0,4.0,2.0,1.0,438.0,183.0,1910.0,Moonee Valley City Council,-37.77011,144.92881,Western Metropolitan,6232.0,2018
4,h,1800000.0,S,17/03/2018,6.2,3039.0,4.0,2.0,2.0,550.0,174.0,1940.0,Moonee Valley City Council,-37.7677,144.91107,Western Metropolitan,6232.0,2018
3,h,1000000.0,S,17/03/2018,14.2,3149.0,3.0,1.0,2.0,660.0,150.0,1968.0,Monash City Council,-37.88811,145.11153,Eastern Metropolitan,13366.0,2018
3,h,1400000.0,PI,17/03/2018,14.2,3149.0,3.0,1.0,2.0,724.0,139.0,1960.0,Monash City Council,-37.86824,145.128,Eastern Metropolitan,13366.0,2018
4,h,1500000.0,PI,17/03/2018,14.2,3149.0,4.0,2.0,2.0,673.0,259.0,2015.0,Monash City Council,-37.89003,145.13272,Eastern Metropolitan,13366.0,2018
5,h,1680000.0,S,17/03/2018,6.2,3015.0,5.0,2.0,3.0,479.0,250.0,2015.0,Hobsons Bay City Council,-37.84456,144.87459,Western Metropolitan,5498.0,2018
2,h,850000.0,VB,17/03/2018,6.2,3015.0,2.0,1.0,2.0,173.0,107.0,2009.0,Hobsons Bay City Council,-37.84426,144.87911,Western Metropolitan,5498.0,2018
3,h,1030000.0,SP,17/03/2018,6.2,3015.0,3.0,1.0,3.0,528.0,110.0,1950.0,Hobsons Bay City Council,-37.84089,144.86617,Western Metropolitan,5498.0,2018
4,h,1340000.0,S,17/03/2018,10.4,3042.0,4.0,3.0,2.0,344.0,270.0,2009.0,Moonee Valley City Council,-37.73779,144.88392,Western Metropolitan,2291.0,2018
4,h,1300000.0,VB,17/03/2018,10.4,3042.0,4.0,3.0,2.0,314.0,270.0,2017.0,Moonee Valley City Council,-37.741,144.88474,Western Metropolitan,2291.0,2018
3,h,1270000.0,S,17/03/2018,1.8,3051.0,3.0,2.0,2.0,214.0,137.0,2004.0,Melbourne City Council,-37.79025,144.94093,Northern Metropolitan,6821.0,2018
2,h,940000.0,S,17/03/2018,5.3,3070.0,2.0,1.0,1.0,130.0,73.0,1900.0,Darebin City Council,-37.77018,144.99969,Northern Metropolitan,11364.0,2018
3,h,1225000.0,VB,17/03/2018,5.3,3070.0,3.0,1.0,1.0,222.0,108.0,1900.0,Darebin City Council,-37.78323,145.00957,Northern Metropolitan,11364.0,2018
3,h,2125000.0,S,17/03/2018,5.3,3070.0,3.0,1.0,1.0,423.0,127.0,1930.0,Darebin City Council,-37.78207,144.99348,Northern Metropolitan,11364.0,2018
4,h,1100000.0,VB,17/03/2018,21.5,3195.0,4.0,2.0,2.0,650.0,215.0,1970.0,Kingston City Council,-37.9941,145.08355,South-Eastern Metropolitan,5087.0,2018
4,h,863000.0,SP,17/03/2018,8.5,3044.0,4.0,2.0,2.0,283.0,168.0,2000.0,Moreland City Council,-37.72196,144.93017,Northern Metropolitan,7485.0,2018
4,h,975000.0,PI,17/03/2018,31.2,3197.0,4.0,2.0,2.0,460.0,236.0,2010.0,Kingston City Council,-38.06049,145.14094,South-Eastern Metropolitan,3351.0,2018
4,h,830000.0,SP,17/03/2018,14.7,3030.0,4.0,2.0,2.0,700.0,235.0,2010.0,Wyndham City Council,-37.90265,144.7522,Western Metropolitan,15542.0,2018
2,h,1350000.0,S,17/03/2018,4.6,3181.0,2.0,2.0,0.0,164.0,135.0,1915.0,Stonnington City Council,-37.85277,145.00129,Southern Metropolitan,7717.0,2018
2,t,635000.0,S,17/03/2018,8.4,3072.0,2.0,1.0,2.0,152.0,110.0,2005.0,Darebin City Council,-37.74542,145.00086,Northern Metropolitan,14577.0,2018
3,h,1000000.0,S,17/03/2018,8.4,3072.0,3.0,1.0,1.0,353.0,112.0,1925.0,Darebin City Council,-37.74064,145.00746,Northern Metropolitan,14577.0,2018
3,h,1250000.0,PI,17/03/2018,8.4,3072.0,3.0,2.0,1.0,206.0,108.0,1890.0,Darebin City Council,-37.74731,145.00751,Northern Metropolitan,14577.0,2018
2,h,445000.0,S,17/03/2018,12.0,3073.0,2.0,1.0,1.0,144.0,95.0,2002.0,Darebin City Council,-37.69824,145.02372,Northern Metropolitan,21650.0,2018
3,h,1798000.0,S,17/03/2018,2.4,3121.0,3.0,2.0,1.0,144.0,145.0,1998.0,Yarra City Council,-37.82467,145.0127,Northern Metropolitan,14949.0,2018
3,t,1150000.0,SP,17/03/2018,2.4,3121.0,3.0,2.0,1.0,104.0,118.0,2002.0,Yarra City Council,-37.81471,145.0086,Northern Metropolitan,14949.0,2018
3,h,2210000.0,S,17/03/2018,2.4,3121.0,3.0,3.0,2.0,285.0,218.0,1930.0,Yarra City Council,-37.81415,145.00381,Northern Metropolitan,14949.0,2018
4,h,955000.0,PI,17/03/2018,19.9,3134.0,4.0,3.0,6.0,710.0,277.0,1970.0,Maroondah City Council,-37.81519,145.21356,Eastern Metropolitan,7785.0,2018
4,h,600000.0,PI,17/03/2018,20.6,3064.0,4.0,2.0,2.0,517.0,224.0,1996.0,Hume City Council,-37.63522,144.92848,Northern Metropolitan,5833.0,2018
3,h,955000.0,S,17/03/2018,35.4,3198.0,3.0,2.0,2.0,1000.0,197.0,1958.0,Frankston City Council,-38.11526,145.12831,South-Eastern Metropolitan,8077.0,2018
3,h,1020000.0,VB,17/03/2018,5.1,3011.0,3.0,1.0,0.0,213.0,97.0,1900.0,Maribyrnong City Council,-37.80563,144.89352,Western Metropolitan,2417.0,2018
4,h,1030000.0,SP,17/03/2018,6.2,3015.0,4.0,3.0,2.0,212.0,192.0,2013.0,Hobsons Bay City Council,-37.83187,144.87164,Western Metropolitan,984.0,2018
4,h,702000.0,S,17/03/2018,20.5,3752.0,4.0,2.0,2.0,714.0,245.0,2007.0,Whittlesea City Council,-37.62287,145.0906,Northern Metropolitan,7969.0,2018
3,h,2160000.0,S,17/03/2018,2.7,3141.0,3.0,2.0,0.0,217.0,175.0,1930.0,Melbourne City Council,-37.84305,144.98701,Southern Metropolitan,14887.0,2018
3,h,1120000.0,PI,17/03/2018,20.8,3171.0,3.0,1.0,2.0,875.0,134.0,1950.0,Greater Dandenong City Council,-37.94282,145.15888,South-Eastern Metropolitan,7412.0,2018
3,h,475000.0,S,17/03/2018,14.0,3021.0,3.0,1.0,1.0,478.0,103.0,1968.0,Brimbank City Council,-37.75501,144.80459,Western Metropolitan,14042.0,2018
4,h,3600000.0,VB,17/03/2018,5.0,3182.0,4.0,2.0,1.0,596.0,293.0,1880.0,Port Phillip City Council,-37.86429,144.97382,Southern Metropolitan,13240.0,2018
5,h,3300000.0,S,17/03/2018,8.2,3041.0,5.0,5.0,2.0,1076.0,397.0,2015.0,Moonee Valley City Council,-37.73896,144.92131,Western Metropolitan,3284.0,2018
4,h,592000.0,SP,17/03/2018,31.7,3429.0,4.0,2.0,2.0,609.0,169.0,2000.0,Hume City Council,-37.58752,144.69896,Western Metropolitan,14092.0,2018
3,h,545000.0,SP,17/03/2018,31.7,3429.0,3.0,1.0,3.0,651.0,103.0,1980.0,Hume City Council,-37.58776,144.7117,Western Metropolitan,14092.0,2018
2,h,600000.0,PI,17/03/2018,10.5,3020.0,2.0,1.0,2.0,612.0,95.0,1970.0,Brimbank City Council,-37.76914,144.82632,Western Metropolitan,4217.0,2018
3,h,695000.0,S,17/03/2018,10.5,3020.0,3.0,1.0,2.0,697.0,120.0,1964.0,Brimbank City Council,-37.76374,144.82401,Western Metropolitan,4217.0,2018
3,h,760000.0,S,17/03/2018,10.5,3020.0,3.0,1.0,1.0,603.0,116.0,1955.0,Brimbank City Council,-37.79146,144.82045,Western Metropolitan,6763.0,2018
3,t,535000.0,PI,17/03/2018,10.5,3020.0,3.0,2.0,2.0,166.0,134.0,2013.0,Brimbank City Council,-37.79498,144.79227,Western Metropolitan,6763.0,2018
3,t,510000.0,PI,17/03/2018,10.5,3020.0,3.0,1.0,1.0,152.0,105.0,2013.0,Brimbank City Council,-37.79057,144.82188,Western Metropolitan,6763.0,2018
4,h,2665000.0,SP,17/03/2018,10.2,3127.0,4.0,3.0,2.0,444.0,241.0,1910.0,Boroondara City Council,-37.82144,145.09627,Southern Metropolitan,5457.0,2018
3,h,465000.0,SA,17/03/2018,18.4,3029.0,3.0,2.0,2.0,355.0,142.0,2008.0,Wyndham City Council,-37.84869,144.66707,Western Metropolitan,10160.0,2018
4,h,720000.0,PI,17/03/2018,18.0,3037.0,4.0,2.0,2.0,601.0,208.0,2005.0,Melton City Council,-37.71823,144.75695,Western Metropolitan,4242.0,2018
3,h,655000.0,S,17/03/2018,18.0,3037.0,3.0,2.0,2.0,621.0,654.0,1998.0,Melton City Council,-37.71542,144.75897,Western Metropolitan,4242.0,2018
4,h,1370000.0,VB,17/03/2018,15.5,3106.0,4.0,2.0,2.0,781.0,269.0,1980.0,Manningham City Council,-37.75726,145.14123,Eastern Metropolitan,6202.0,2018
3,h,1496000.0,S,17/03/2018,15.5,3106.0,3.0,2.0,2.0,722.0,262.0,1975.0,Manningham City Council,-37.77459,145.14123,Eastern Metropolitan,6202.0,2018
3,h,1530000.0,S,17/03/2018,7.0,3071.0,3.0,1.0,2.0,442.0,127.0,1950.0,Darebin City Council,-37.76113,144.99212,Northern Metropolitan,8870.0,2018
2,h,816000.0,S,17/03/2018,7.0,3071.0,2.0,1.0,2.0,166.0,87.0,1994.0,Darebin City Council,-37.75773,144.98542,Northern Metropolitan,8870.0,2018
3,h,1185000.0,S,17/03/2018,7.0,3071.0,3.0,2.0,2.0,313.0,124.0,1910.0,Darebin City Council,-37.75879,144.99196,Northern Metropolitan,8870.0,2018
3,h,2300000.0,PI,17/03/2018,4.1,3142.0,3.0,2.0,1.0,230.0,181.0,1930.0,Stonnington City Council,-37.84387,145.00687,Southern Metropolitan,7217.0,2018
2,h,972000.0,S,17/03/2018,4.3,3032.0,2.0,1.0,4.0,315.0,82.0,1930.0,Moonee Valley City Council,-37.7778,144.93439,Western Metropolitan,1052.0,2018
3,h,1120000.0,SP,17/03/2018,17.2,3133.0,3.0,2.0,2.0,647.0,145.0,1980.0,Whitehorse City Council,-37.85785,145.17049,Eastern Metropolitan,4280.0,2018
4,h,1150000.0,VB,17/03/2018,8.9,3084.0,4.0,2.0,2.0,585.0,215.0,1980.0,Banyule City Council,-37.74127,145.08848,Eastern Metropolitan,2698.0,2018
3,h,980000.0,S,17/03/2018,14.7,3152.0,3.0,2.0,2.0,650.0,156.0,1985.0,Knox City Council,-37.88812,145.22391,Eastern Metropolitan,7082.0,2018
